CIFAR100,Supervised,0.444,0.444,0.444,0.000,0.000,nan
CIFAR100,PseudoLabel,0.453,0.459,0.448,0.002,0.002,-0.973
CIFAR100,PiModel,0.438,0.441,0.437,0.002,0.002,-0.614
CIFAR100,ICT,0.441,0.441,0.440,0.001,0.001,0.540
CIFAR100,UDA,0.416,0.434,0.381,0.011,0.010,-0.906
CIFAR100,FixMatch,0.392,0.496,0.250,0.049,0.024,-0.975
CIFAR100,FlexMatch,0.416,0.483,0.345,0.028,0.010,-0.992
CIFAR100,SoftMatch,0.473,0.521,0.407,0.023,0.008,-0.981
