CIFAR100,Supervised,0.368,0.368,0.368,0.000,0.000,nan
CIFAR100,PseudoLabel,0.371,0.374,0.369,0.002,0.003,-0.126
CIFAR100,PiModel,0.367,0.369,0.365,0.002,0.003,-0.147
CIFAR100,ICT,0.343,0.367,0.306,0.012,0.006,-0.970
CIFAR100,UDA,0.349,0.350,0.343,0.003,0.004,-0.655
CIFAR100,FixMatch,0.378,0.401,0.336,0.013,0.011,-0.930
CIFAR100,FlexMatch,0.376,0.397,0.331,0.016,0.019,-0.799
CIFAR100,SoftMatch,0.373,0.406,0.316,0.018,0.014,-0.934
